resultId,positionOrder,statusId,fastest_time_delta,fastest_speed_delta,avg_time_delta,avg_speed_delta,gained_pos,win,current_id,winner_fastest_lap_delta,winner_fastest_speed_delta,actual_result,winner_delta
1515.0,1.0,1.0,1.0,1.0,0.9689280747269581,1.0316829261528822,0.0,1.0,91.0,0.0,0.0,0.0,0
1516.0,2.0,1.0,1.0006419019316493,0.9993610448899015,0.9695500315297546,1.0310237270752154,0.0,0.0,91.0,0.054000000000002046,-0.1449999999999818,1.0,13605
1517.0,3.0,1.0,1.011447251114413,0.988683884670806,0.9800196377101623,1.0200082831773758,-2.0,0.0,91.0,0.9629999999999939,-2.5679999999999836,4.0,34673
1518.0,4.0,1.0,1.0201961367013372,0.9802056113478428,0.9884966785779072,1.0112613933468173,-4.0,0.0,91.0,1.698999999999998,-4.49199999999999,7.0,60423
1519.0,5.0,1.0,1.0138008915304606,0.9863880528614173,0.9823001459870829,1.0176397126983108,2.0,0.0,91.0,1.1610000000000014,-3.0889999999999986,19.0,68536
1520.0,6.0,1.0,1.022074294205052,0.9784033172786682,0.9903164781120156,1.0094019973277433,2.0,0.0,91.0,1.8569999999999993,-4.900999999999982,2.0,70598
1521.0,7.0,11.0,1.0255572065378902,0.9750807507061555,0.9936911696531152,1.0059741621238756,-2.0,0.0,91.0,2.1500000000000057,-5.655000000000001,3.0,10252710
1522.0,8.0,11.0,1.0261872213967311,0.9744814548787528,0.9943016087373413,1.0053558788510295,-4.0,0.0,91.0,2.203000000000003,-5.790999999999997,5.0,10252710
1523.0,9.0,11.0,1.0232035661218424,0.97732370347195,0.9914106613761946,1.0082881781965132,2.0,0.0,91.0,1.9519999999999982,-5.145999999999987,6.0,10252710
1524.0,10.0,11.0,1.0256404160475483,0.975001432140764,0.9937717936831072,1.0058923305142342,-4.0,0.0,91.0,2.1569999999999965,-5.673000000000002,15.0,10252710
1525.0,11.0,12.0,1.0441604754829124,0.9577099848854068,1.0117163992156435,0.9880530396124091,-8.0,0.0,91.0,3.7150000000000034,-9.59699999999998,11.0,10252710
1526.0,12.0,12.0,1.0439227340267458,0.9579259076467503,1.011486044844237,0.9882758034386551,-1.0,0.0,91.0,3.694999999999993,-9.548000000000002,10.0,10252710
1527.0,13.0,12.0,1.0437682020802377,0.9580669184296687,1.0113363145028234,0.9884212818557954,-5.0,0.0,91.0,3.682000000000002,-9.515999999999991,9.0,10252710
1528.0,14.0,13.0,1.0522793462109954,0.9503201385430942,1.019583000999162,0.9804290613141519,-2.0,0.0,91.0,4.397999999999996,-11.274000000000001,12.0,10252710
1529.0,15.0,5.0,1.0323447251114413,0.9686691666703389,1.0002677869567596,0.9993594403445292,4.0,0.0,91.0,2.7210000000000036,-7.109999999999985,13.0,10252710
1530.0,16.0,7.0,1.0401545319465082,0.9613982981761137,1.0078349280574503,0.9918582094607341,1.0,0.0,91.0,3.378,-8.759999999999991,8.0,10252710
1531.0,17.0,62.0,1.0717503714710253,0.9330551308095342,1.0384490240173228,0.9626170476155405,-3.0,0.0,91.0,6.036000000000001,-15.191999999999979,18.0,10252710
1532.0,18.0,7.0,1.0217176820208023,0.9787470310620316,0.9899709465549064,1.0097566009695227,12.0,0.0,91.0,1.8269999999999982,-4.822999999999979,14.0,10252710
